"","subject","display","screen","task","block","response","rt","correct","correctResponse","T1.pie","T1.reward","T1.fractalInfo","T1.fractalOut","T1.leftInfo","T1.rightInfo","T1.leftOut","T1.rightOut","mapping","T2.leftFractal","T2.rightFractal","T3.img"
"7015","6","T2Instructions","Out",2,"","Continue","4041.3",1,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","",""
"7016","6","T2Instructions","Ready",2,"","Start","539.5",1,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","",""
"7017","6","T2Trial","Progress",2,"","","999.887",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","f2.png","f3.png",""
"7018","6","T2Trial","Choice",2,"","left","1539.6",1,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","fp1H","fp13H",""
"7019","6","T2Trial","Blank",2,"","","6.736",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","f2.png","f3.png",""
"7020","6","T2Trial","Progress",2,"","","999.888",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f5.png","f7.png",""
"7021","6","T2Trial","Choice",2,"","right","1041.8",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","fr1p1","fr1p13",""
"7022","6","T2Trial","Blank",2,"","","6.945",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f5.png","f7.png",""
"7023","6","T2Trial","Progress",2,"","","1000.127",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f3.png","f2.png",""
"7024","6","T2Trial","Choice",2,"","left","794.7",1,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","fp13H","fp1H",""
"7025","6","T2Trial","Blank",2,"","","6.943",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f3.png","f2.png",""
"7026","6","T2Trial","Progress",2,"","","1000.117",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f6.png","f1.png",""
"7027","6","T2Trial","Choice",2,"","left","850.4000001",1,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","fr0p0","fp13L",""
"7028","6","T2Trial","Blank",2,"","","6.948",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f6.png","f1.png",""
"7029","6","T2Trial","Progress",2,"","","999.908",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f4.png","f6.png",""
"7030","6","T2Trial","Choice",2,"","left","692",1,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","fr0p13","fr0p0",""
"7031","6","T2Trial","Blank",2,"","","6.942",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f4.png","f6.png",""
"7032","6","T2Trial","Progress",2,"","","999.906",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","f3.png","f1.png",""
"7033","6","T2Trial","Choice",2,"","left","948",1,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","fp13H","fp13L",""
"7034","6","T2Trial","Blank",2,"","","6.927",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","f3.png","f1.png",""
"7035","6","T2Trial","Progress",2,"","","999.901",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","f1.png","f6.png",""
"7036","6","T2Trial","Choice",2,"","left","672.3",1,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","fp13L","fr0p0",""
"7037","6","T2Trial","Blank",2,"","","6.933",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","f1.png","f6.png",""
"7038","6","T2Trial","Progress",2,"","","999.914",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f7.png","f5.png",""
"7039","6","T2Trial","Choice",2,"","right","828.1999998",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","fr1p13","fr1p1",""
"7040","6","T2Trial","Blank",2,"","","6.933",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f7.png","f5.png",""
"7041","6","T2Trial","Progress",2,"","","999.889",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","f5.png","f7.png",""
"7042","6","T2Trial","Choice",2,"","left","902.3",1,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","fr1p1","fr1p13",""
"7043","6","T2Trial","Blank",2,"","","6.94",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","f5.png","f7.png",""
"7044","6","T2Trial","Progress",2,"","","999.903",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","f3.png","f4.png",""
"7045","6","T2Trial","Choice",2,"","left","626.4000001",1,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","fp13H","fr0p13",""
"7046","6","T2Trial","Blank",2,"","","6.931",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","f3.png","f4.png",""
"7047","6","T2Trial","Progress",2,"","","999.911",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","f6.png","f4.png",""
"7048","6","T2Trial","Choice",2,"","right","713.0999999",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","fr0p0","fr0p13",""
"7049","6","T2Trial","Blank",2,"","","6.937",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","f6.png","f4.png",""
"7050","6","T2Trial","Progress",2,"","","999.918",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f3.png","f4.png",""
"7051","6","T2Trial","Choice",2,"","left","639.2",1,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","fp13H","fr0p13",""
"7052","6","T2Trial","Blank",2,"","","6.946",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f3.png","f4.png",""
"7053","6","T2Trial","Progress",2,"","","999.9",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f5.png","f7.png",""
"7054","6","T2Trial","Choice",2,"","left","944.5",1,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","fr1p1","fr1p13",""
"7055","6","T2Trial","Blank",2,"","","6.935",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f5.png","f7.png",""
"7056","6","T2Trial","Progress",2,"","","999.896",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","f4.png","f6.png",""
"7057","6","T2Trial","Choice",2,"","left","891.5",1,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","fr0p13","fr0p0",""
"7058","6","T2Trial","Blank",2,"","","6.939",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","f4.png","f6.png",""
"7059","6","T2Trial","Progress",2,"","","999.908",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f1.png","f6.png",""
"7060","6","T2Trial","Choice",2,"","left","1080.4",1,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","fp13L","fr0p0",""
"7061","6","T2Trial","Blank",2,"","","6.949",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f1.png","f6.png",""
"7062","6","T2Trial","Progress",2,"","","999.885",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f1.png","f6.png",""
"7063","6","T2Trial","Choice",2,"","left","634.1999998",1,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","fp13L","fr0p0",""
"7064","6","T2Trial","Blank",2,"","","6.95",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f1.png","f6.png",""
"7065","6","T2Trial","Progress",2,"","","1000.106",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","f6.png","f4.png",""
"7066","6","T2Trial","Choice",2,"","right","1115.6",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","fr0p0","fr0p13",""
"7067","6","T2Trial","Blank",2,"","","6.902",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","f6.png","f4.png",""
"7068","6","T2Trial","Progress",2,"","","999.908",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f4.png","f3.png",""
"7069","6","T2Trial","Choice",2,"","right","758.7",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","fr0p13","fp13H",""
"7070","6","T2Trial","Blank",2,"","","6.926",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f4.png","f3.png",""
"7071","6","T2Trial","Progress",2,"","","999.912",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f3.png","f1.png",""
"7072","6","T2Trial","Choice",2,"","left","480.8",1,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","fp13H","fp13L",""
"7073","6","T2Trial","Blank",2,"","","6.947",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f3.png","f1.png",""
"7074","6","T2Trial","Progress",2,"","","999.901",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f3.png","f4.png",""
"7075","6","T2Trial","Choice",2,"","left","447.0999999",1,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","fp13H","fr0p13",""
"7076","6","T2Trial","Blank",2,"","","6.893",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f3.png","f4.png",""
"7077","6","T2Trial","Progress",2,"","","999.89",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f2.png","f3.png",""
"7078","6","T2Trial","Choice",2,"","right","432.3",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","fp1H","fp13H",""
"7079","6","T2Trial","Blank",2,"","","6.936",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f2.png","f3.png",""
"7080","6","T2Trial","Progress",2,"","","1000.118",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f3.png","f2.png",""
"7081","6","T2Trial","Choice",2,"","left","869.8000002",1,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","fp13H","fp1H",""
"7082","6","T2Trial","Blank",2,"","","6.739",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f3.png","f2.png",""
"7083","6","T2Trial","Progress",2,"","","999.878",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f1.png","f3.png",""
"7084","6","T2Trial","Choice",2,"","right","591.1999998",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","fp13L","fp13H",""
"7085","6","T2Trial","Blank",2,"","","6.932",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","f1.png","f3.png",""
"7086","6","T2Trial","Progress",2,"","","999.921",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f3.png","f1.png",""
"7087","6","T2Trial","Choice",2,"","left","481.6000001",1,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","fp13H","fp13L",""
"7088","6","T2Trial","Blank",2,"","","6.953",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","f3.png","f1.png",""
"7089","6","T2QueuedRewardsTitle","Title",2,"","","1999.784",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","",""
"7090","6","T2QueuedRewards","Reward",2,"","","2000.006",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","",""
"7091","6","T2QueuedRewards","Reward",2,"","","1999.601",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","",""
"7092","6","T2QueuedRewards","Reward",2,"","","1999.791",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7093","6","T2QueuedRewards","Reward",2,"","","1999.809",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","",""
"7094","6","T2QueuedRewards","Reward",2,"","","1999.8",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","",""
"7095","6","T2QueuedRewards","Reward",2,"","","2000.021",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","",""
"7096","6","T2QueuedRewards","Reward",2,"","","1999.592",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","",""
"7097","6","T2QueuedRewards","Reward",2,"","","1999.803",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7098","6","T2QueuedRewards","Reward",2,"","","1999.802",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","",""
"7099","6","T2QueuedRewards","Reward",2,"","","1999.799",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7100","6","T2QueuedRewards","Reward",2,"","","1999.789",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","",""
"7101","6","T2QueuedRewards","Reward",2,"","","1999.811",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7102","6","T2QueuedRewards","Reward",2,"","","2000.006",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7103","6","T2QueuedRewards","Reward",2,"","","1999.8",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","",""
"7104","6","T2QueuedRewards","Reward",2,"","","1999.599",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","",""
"7105","6","T2QueuedRewards","Reward",2,"","","2000.134",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","",""
"7106","6","T2QueuedRewards","Reward",2,"","","1999.471",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7107","6","T2QueuedRewards","Reward",2,"","","1999.782",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","",""
"7108","6","T2QueuedRewards","Reward",2,"","","1999.82",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7109","6","T2QueuedRewards","Reward",2,"","","1999.786",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","",""
"7110","6","T2QueuedRewards","Reward",2,"","","1999.799",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","",""
"7111","6","T2QueuedRewards","Reward",2,"","","1999.802",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","",""
"7112","6","T2QueuedRewards","Reward",2,"","","1999.793",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","",""
"7113","6","T2QueuedRewards","Reward",2,"","","2000.018",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","",""
"7114","6","T2End","End Screen",2,"","Continue","4245.2",1,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","",""
"7115","6","T3Instructions","T3 Title",3,"","","1999.807",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7116","6","T3Instructions","T3 Start",3,"","Continue","5268.1",1,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7117","6","T3Instructions","Progress",3,"","Continue","1125",1,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7118","6","T3Instructions","Rate",3,"","Continue","4210.8",1,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7119","6","T3Instructions","Ready",3,"","Start","447.2",1,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","",""
"7120","6","T3Trial","Progress",3,"","","999.905",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","62.png"
"7121","6","T3Trial","Rating Screen",3,"","1 (little)","2037.4",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","62.png"
"7122","6","T3Trial","Progress",3,"","","999.906",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","69.png"
"7123","6","T3Trial","Rating Screen",3,"","0 (neutral)","1339.3",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","69.png"
"7124","6","T3Trial","Progress",3,"","","999.912",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","19.png"
"7125","6","T3Trial","Rating Screen",3,"","0 (neutral)","1300.5",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","19.png"
"7126","6","T3Trial","Progress",3,"","","999.901",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","47.png"
"7127","6","T3Trial","Rating Screen",3,"","-1 (dislike)","1322.2",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","47.png"
"7128","6","T3Trial","Progress",3,"","","1000.103",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","45.png"
"7129","6","T3Trial","Rating Screen",3,"","-1 (dislike)","1502.7",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","45.png"
"7130","6","T3Trial","Progress",3,"","","999.91",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","32.png"
"7131","6","T3Trial","Rating Screen",3,"","1 (little)","1848.4",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","32.png"
"7132","6","T3Trial","Progress",3,"","","999.9",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","30.png"
"7133","6","T3Trial","Rating Screen",3,"","0 (neutral)","1243.5",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","30.png"
"7134","6","T3Trial","Progress",3,"","","999.898",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","2.png"
"7135","6","T3Trial","Rating Screen",3,"","1 (little)","1080.7",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","2.png"
"7136","6","T3Trial","Progress",3,"","","999.87",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","68.png"
"7137","6","T3Trial","Rating Screen",3,"","1 (little)","752.5",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","68.png"
"7138","6","T3Trial","Progress",3,"","","999.909",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","31.png"
"7139","6","T3Trial","Rating Screen",3,"","1 (little)","1096.9",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","31.png"
"7140","6","T3Trial","Progress",3,"","","999.911",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","42.png"
"7141","6","T3Trial","Rating Screen",3,"","0 (neutral)","1066",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","42.png"
"7142","6","T3Trial","Progress",3,"","","999.896",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","56.png"
"7143","6","T3Trial","Rating Screen",3,"","1 (little)","1142.9",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","56.png"
"7144","6","T3Trial","Progress",3,"","","999.9",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","58.png"
"7145","6","T3Trial","Rating Screen",3,"","1 (little)","1200.6",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","58.png"
"7146","6","T3Trial","Progress",3,"","","999.904",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","36.png"
"7147","6","T3Trial","Rating Screen",3,"","2 (ok)","1104.9",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","36.png"
"7148","6","T3Trial","Progress",3,"","","999.909",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","72.png"
"7149","6","T3Trial","Rating Screen",3,"","1 (little)","881.0999999",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","72.png"
"7150","6","T3Trial","Progress",3,"","","999.901",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","33.png"
"7151","6","T3Trial","Rating Screen",3,"","3 (a lot)","7241.7",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","33.png"
"7152","6","T3Trial","Progress",3,"","","999.904",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","22.png"
"7153","6","T3Trial","Rating Screen",3,"","1 (little)","999.1999998",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","22.png"
"7154","6","T3Trial","Progress",3,"","","999.902",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","9.png"
"7155","6","T3Trial","Rating Screen",3,"","1 (little)","1111.3",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","9.png"
"7156","6","T3Trial","Progress",3,"","","999.899",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","21.png"
"7157","6","T3Trial","Rating Screen",3,"","-1 (dislike)","1184.7",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","21.png"
"7158","6","T3Trial","Progress",3,"","","999.902",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","67.png"
"7159","6","T3Trial","Rating Screen",3,"","-1 (dislike)","1109.8",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","67.png"
"7160","6","T3Trial","Progress",3,"","","999.899",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","38.png"
"7161","6","T3Trial","Rating Screen",3,"","0 (neutral)","1659.6",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","38.png"
"7162","6","T3Trial","Progress",3,"","","999.9",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","5.png"
"7163","6","T3Trial","Rating Screen",3,"","0 (neutral)","1104.5",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","5.png"
"7164","6","T3Trial","Progress",3,"","","999.907",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","34.png"
"7165","6","T3Trial","Rating Screen",3,"","0 (neutral)","1216.7",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","34.png"
"7166","6","T3Trial","Progress",3,"","","1000.102",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","51.png"
"7167","6","T3Trial","Rating Screen",3,"","0 (neutral)","677.3999999",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","51.png"
"7168","6","T3Trial","Progress",3,"","","999.912",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","64.png"
"7169","6","T3Trial","Rating Screen",3,"","1 (little)","1274",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","64.png"
"7170","6","T3Trial","Progress",3,"","","999.898",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","8.png"
"7171","6","T3Trial","Rating Screen",3,"","1 (little)","1341.7",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","8.png"
"7172","6","T3Trial","Progress",3,"","","999.903",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","53.png"
"7173","6","T3Trial","Rating Screen",3,"","0 (neutral)","1104.5",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","53.png"
"7174","6","T3Trial","Progress",3,"","","999.891",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","7.png"
"7175","6","T3Trial","Rating Screen",3,"","0 (neutral)","1014.6",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","7.png"
"7176","6","T3Trial","Progress",3,"","","999.925",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","70.png"
"7177","6","T3Trial","Rating Screen",3,"","0 (neutral)","1256.1",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","70.png"
"7178","6","T3Trial","Progress",3,"","","999.901",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","17.png"
"7179","6","T3Trial","Rating Screen",3,"","1 (little)","1345.5",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","17.png"
"7180","6","T3Trial","Progress",3,"","","999.901",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","35.png"
"7181","6","T3Trial","Rating Screen",3,"","1 (little)","1150.6",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","35.png"
"7182","6","T3Trial","Progress",3,"","","999.902",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","23.png"
"7183","6","T3Trial","Rating Screen",3,"","0 (neutral)","1073",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","23.png"
"7184","6","T3Trial","Progress",3,"","","999.89",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","41.png"
"7185","6","T3Trial","Rating Screen",3,"","0 (neutral)","1210.9",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","41.png"
"7186","6","T3Trial","Progress",3,"","","999.913",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","54.png"
"7187","6","T3Trial","Rating Screen",3,"","1 (little)","1049.8",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","54.png"
"7188","6","T3Trial","Progress",3,"","","999.899",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","13.png"
"7189","6","T3Trial","Rating Screen",3,"","0 (neutral)","986.3999999",0,"right","",NA,"f0.png","f0.png","","f0.png","f0.png","","","","","13.png"
"7190","6","T3Trial","Progress",3,"","","999.901",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","48.png"
"7191","6","T3Trial","Rating Screen",3,"","0 (neutral)","1150",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","48.png"
"7192","6","T3Trial","Progress",3,"","","999.9",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","1.png"
"7193","6","T3Trial","Rating Screen",3,"","1 (little)","876.9000001",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","1.png"
"7194","6","T3Trial","Progress",3,"","","999.89",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","57.png"
"7195","6","T3Trial","Rating Screen",3,"","1 (little)","628.5",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","57.png"
"7196","6","T3Trial","Progress",3,"","","999.9",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","49.png"
"7197","6","T3Trial","Rating Screen",3,"","1 (little)","727.8000002",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","49.png"
"7198","6","T3Trial","Progress",3,"","","999.891",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","59.png"
"7199","6","T3Trial","Rating Screen",3,"","2 (ok)","1185.7",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","59.png"
"7200","6","T3Trial","Progress",3,"","","999.903",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","37.png"
"7201","6","T3Trial","Rating Screen",3,"","0 (neutral)","937.1000001",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","37.png"
"7202","6","T3Trial","Progress",3,"","","999.907",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","6.png"
"7203","6","T3Trial","Rating Screen",3,"","1 (little)","1205.2",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","6.png"
"7204","6","T3Trial","Progress",3,"","","999.9",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","18.png"
"7205","6","T3Trial","Rating Screen",3,"","1 (little)","683.8999999",0,"left","",NA,"f0.png","f0.png","","f0.png","","f0.png","","","","18.png"
"7206","6","T3Trial","Progress",3,"","","999.903",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","46.png"
"7207","6","T3Trial","Rating Screen",3,"","1 (little)","862.5999999",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","46.png"
"7208","6","T3Trial","Progress",3,"","","999.899",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","15.png"
"7209","6","T3Trial","Rating Screen",3,"","2 (ok)","1289.9",0,"left","",NA,"f0.png","f0.png","f0.png","","","f0.png","","","","15.png"
"7210","6","T3Trial","Progress",3,"","","1000.1",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","11.png"
"7211","6","T3Trial","Rating Screen",3,"","1 (little)","1255.4",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","11.png"
"7212","6","T3Trial","Progress",3,"","","999.9",0,"right","",NA,"f0.png","f0.png","f0.png","","f0.png","","","","","63.png"
